audio_id,start_time,end_time,speaker
eHJFq5elLW,1591.24,1596.56,B
eHJFq5elLW,1594.77,1594.93,D
eHJFq5elLW,1595.48,1595.61,C
eHJFq5elLW,1597.27,1600.27,C
eHJFq5elLW,1598.32,1598.37,B
eHJFq5elLW,1599.15,1611.74,B
eHJFq5elLW,1612.31,1616.64,A
eHJFq5elLW,1616.18,1619.33,B
eHJFq5elLW,1619.76,1620.4,A
eHJFq5elLW,1620.05,1620.46,D
eHJFq5elLW,1621.36,1621.6,C
eHJFq5elLW,1622.06,1622.43,D
eHJFq5elLW,1622.28,1638.24,A
eHJFq5elLW,1625.25,1625.76,C
eHJFq5elLW,1634.1,1634.23,C
eHJFq5elLW,1639.12,1639.5,C
eHJFq5elLW,1640.39,1642.46,A
eHJFq5elLW,1643.44,1644.32,B
eHJFq5elLW,1658.24,1667.32,A
eHJFq5elLW,1666.58,1667.98,B
eHJFq5elLW,1670.68,1673.75,B
eHJFq5elLW,1675.11,1675.97,D
eHJFq5elLW,1676.6,1680.72,A
eHJFq5elLW,1681.24,1686.22,B
eHJFq5elLW,1687.56,1689.06,B
eHJFq5elLW,1690.64,1696.32,A
eHJFq5elLW,1695.04,1696.21,B
eHJFq5elLW,1697.7,1703.06,A
eHJFq5elLW,1699.0,1699.6,B
eHJFq5elLW,1700.84,1701.28,C
eHJFq5elLW,1702.42,1715.47,B
eHJFq5elLW,1709.08,1711.69,A
eHJFq5elLW,1714.97,1717.34,A
eHJFq5elLW,1717.63,1717.84,B
eHJFq5elLW,1720.65,1721.4,A
eHJFq5elLW,1721.83,1723.01,B
eHJFq5elLW,1724.55,1724.81,A
eHJFq5elLW,1728.59,1738.55,A
eHJFq5elLW,1739.92,1776.56,A
eHJFq5elLW,1747.16,1747.34,C
eHJFq5elLW,1751.88,1752.01,C
eHJFq5elLW,1758.48,1758.62,C
eHJFq5elLW,1767.46,1771.2,B
eHJFq5elLW,1776.42,1776.7,B
eHJFq5elLW,1778.19,1782.38,A
eHJFq5elLW,1781.88,1786.4,D
eHJFq5elLW,1784.47,1784.83,A
eHJFq5elLW,1784.98,1785.89,B
eHJFq5elLW,1786.99,1787.36,A
eHJFq5elLW,1787.51,1788.06,D
eHJFq5elLW,1788.62,1789.01,B
eHJFq5elLW,1789.81,1822.47,A
eHJFq5elLW,1803.43,1804.16,B
eHJFq5elLW,1812.85,1813.01,C
eHJFq5elLW,1820.34,1822.44,C
eHJFq5elLW,1820.36,1820.65,B
eHJFq5elLW,1823.78,1829.1,A
eHJFq5elLW,1829.6,1829.89,B
eHJFq5elLW,1830.18,1832.91,A
eHJFq5elLW,1830.25,1830.66,C
eHJFq5elLW,1833.35,1833.65,D
eHJFq5elLW,1833.73,1834.82,B
eHJFq5elLW,1834.5,1834.81,D
eHJFq5elLW,1834.6,1836.57,A
eHJFq5elLW,1835.11,1835.35,C
Dc9IomOVd1,36.6,40.85,A
Dc9IomOVd1,38.38,38.87,C
Dc9IomOVd1,41.21,42.1,B
Dc9IomOVd1,43.76,44.87,B
Dc9IomOVd1,43.88,54.46,A
Dc9IomOVd1,55.57,64.26,A
Dc9IomOVd1,64.03,66.7,B
Dc9IomOVd1,66.88,67.31,A
Dc9IomOVd1,67.69,70.08,D
Dc9IomOVd1,70.82,73.08,C
Dc9IomOVd1,73.27,80.37,A
Dc9IomOVd1,81.71,101.39,A
Dc9IomOVd1,103.9,119.5,A
Dc9IomOVd1,123.88,140.45,A
Dc9IomOVd1,140.97,162.65,A
Dc9IomOVd1,165.38,187.96,A
Dc9IomOVd1,191.76,193.41,B
Dc9IomOVd1,191.98,193.22,A
Dc9IomOVd1,194.66,202.6,B
Dc9IomOVd1,216.28,223.06,B
Dc9IomOVd1,220.53,221.26,A
Dc9IomOVd1,224.45,233.15,B
Dc9IomOVd1,234.65,236.83,B
Dc9IomOVd1,242.65,243.51,B
Dc9IomOVd1,244.98,245.92,B
Dc9IomOVd1,248.07,254.84,B
Dc9IomOVd1,255.66,263.81,B
Dc9IomOVd1,264.31,280.31,B
Dc9IomOVd1,280.96,287.42,B
Dc9IomOVd1,288.39,293.34,B
Dc9IomOVd1,291.67,299.34,A
Dc9IomOVd1,301.92,303.23,D
Dc9IomOVd1,305.69,315.0,D
Dc9IomOVd1,313.89,316.35,C
Dc9IomOVd1,317.12,318.36,D
Dc9IomOVd1,318.19,319.22,C
Dc9IomOVd1,318.35,321.51,A
Dc9IomOVd1,324.46,324.66,A
Dc9IomOVd1,337.46,339.55,D
Dc9IomOVd1,340.84,342.4,B
Dc9IomOVd1,343.59,347.02,D
Dc9IomOVd1,350.21,351.59,D
Dc9IomOVd1,353.77,375.0,D
Dc9IomOVd1,376.42,380.77,D
Dc9IomOVd1,383.3,400.21,D
Dc9IomOVd1,400.58,412.38,D
Dc9IomOVd1,411.42,414.54,A
Dc9IomOVd1,413.09,414.33,C
Dc9IomOVd1,426.51,430.71,B
Dc9IomOVd1,428.99,430.71,D
Dc9IomOVd1,446.85,448.17,C
Dc9IomOVd1,449.91,453.97,C
Dc9IomOVd1,457.35,468.18,C
Dc9IomOVd1,470.5,476.67,C
Dc9IomOVd1,478.38,479.41,C
Dc9IomOVd1,482.08,487.85,C
Dc9IomOVd1,490.32,496.57,C
Dc9IomOVd1,499.21,499.72,C
Dc9IomOVd1,500.91,507.67,C
Dc9IomOVd1,508.04,512.1,A
Dc9IomOVd1,511.53,536.93,C
Dc9IomOVd1,537.58,544.35,C
Dc9IomOVd1,544.51,555.8,C
Dc9IomOVd1,557.16,570.48,C
Dc9IomOVd1,569.85,573.46,B
Dc9IomOVd1,572.9,587.87,C
Dc9IomOVd1,588.39,594.26,C
Dc9IomOVd1,595.16,596.09,C
Dc9IomOVd1,596.53,603.28,A
Dc9IomOVd1,598.4,602.14,C
Dc9IomOVd1,601.55,602.15,B
Dc9IomOVd1,603.79,605.0,B
Dc9IomOVd1,605.3,609.5,A
Dc9IomOVd1,608.95,609.88,C
Dc9IomOVd1,611.44,628.04,A
Dc9IomOVd1,629.16,641.76,A
Dc9IomOVd1,642.17,644.42,B
Dc9IomOVd1,645.64,652.56,B
Dc9IomOVd1,653.12,657.31,A
Dc9IomOVd1,655.28,656.12,B
Dc9IomOVd1,657.78,674.99,A
Dc9IomOVd1,676.3,684.99,A
Dc9IomOVd1,686.63,697.41,B
Dc9IomOVd1,698.27,707.6,B
Dc9IomOVd1,708.72,721.31,B
Dc9IomOVd1,719.19,719.65,A
Dc9IomOVd1,720.95,734.25,A
Dc9IomOVd1,723.8,724.72,C
Dc9IomOVd1,724.85,725.05,B
Dc9IomOVd1,725.93,726.23,C
Dc9IomOVd1,734.46,743.43,A
Dc9IomOVd1,743.79,757.99,A
Dc9IomOVd1,757.5,757.91,D
Dc9IomOVd1,758.49,765.94,A
Dc9IomOVd1,764.53,766.63,B
Dc9IomOVd1,764.98,765.38,C
0HSiCLDz8l,28.58,30.96,B
0HSiCLDz8l,58.41,77.54,A
0HSiCLDz8l,78.34,87.65,A
0HSiCLDz8l,88.53,90.13,A
0HSiCLDz8l,90.1,96.04,B
0HSiCLDz8l,95.76,95.97,A
0HSiCLDz8l,97.48,101.28,D
0HSiCLDz8l,98.63,99.88,A
0HSiCLDz8l,99.56,102.41,B
0HSiCLDz8l,104.28,111.66,D
0HSiCLDz8l,110.26,111.76,B
0HSiCLDz8l,112.53,119.44,C
0HSiCLDz8l,123.71,124.06,B
0HSiCLDz8l,131.94,138.28,A
0HSiCLDz8l,139.56,158.15,A
0HSiCLDz8l,160.61,178.33,A
0HSiCLDz8l,180.12,188.52,A
0HSiCLDz8l,189.67,190.6,A
0HSiCLDz8l,192.61,193.93,A
0HSiCLDz8l,199.54,219.45,A
0HSiCLDz8l,221.02,221.57,A
0HSiCLDz8l,231.97,234.6,A
0HSiCLDz8l,237.71,266.72,A
0HSiCLDz8l,252.41,252.76,B
0HSiCLDz8l,269.13,269.52,A
0HSiCLDz8l,279.34,282.12,A
0HSiCLDz8l,310.27,317.08,A
0HSiCLDz8l,312.86,313.97,B
0HSiCLDz8l,317.31,326.17,B
0HSiCLDz8l,325.0,328.3,A
0HSiCLDz8l,325.17,326.73,D
0HSiCLDz8l,328.72,330.04,B
0HSiCLDz8l,334.62,339.88,B
0HSiCLDz8l,342.63,352.11,B
0HSiCLDz8l,354.81,356.34,B
0HSiCLDz8l,359.09,367.6,B
0HSiCLDz8l,371.27,373.36,B
0HSiCLDz8l,376.29,378.21,B
0HSiCLDz8l,376.96,379.56,D
0HSiCLDz8l,392.3,394.2,D
0HSiCLDz8l,401.43,401.65,A
0HSiCLDz8l,408.46,415.9,D
0HSiCLDz8l,418.06,418.51,D
0HSiCLDz8l,422.26,426.86,C
0HSiCLDz8l,423.42,424.28,B
0HSiCLDz8l,424.37,428.43,D
0HSiCLDz8l,428.78,434.79,C
0HSiCLDz8l,434.0,436.68,D
0HSiCLDz8l,437.22,438.04,B
0HSiCLDz8l,441.89,454.73,B
0HSiCLDz8l,446.29,446.93,C
0HSiCLDz8l,457.42,458.53,C
0HSiCLDz8l,457.44,459.15,B
0HSiCLDz8l,457.67,458.8,D
0HSiCLDz8l,459.33,459.99,C
0HSiCLDz8l,461.07,462.8,D
0HSiCLDz8l,467.28,472.68,B
0HSiCLDz8l,468.7,468.9,C
0HSiCLDz8l,470.92,475.71,C
0HSiCLDz8l,480.98,490.85,C
0HSiCLDz8l,497.4,498.56,A
0HSiCLDz8l,497.47,498.15,C
0HSiCLDz8l,498.05,500.42,B
0HSiCLDz8l,499.18,499.34,D
0HSiCLDz8l,500.86,505.02,D
0HSiCLDz8l,503.08,503.26,A
0HSiCLDz8l,505.8,506.75,A
0HSiCLDz8l,506.21,506.65,D
0HSiCLDz8l,539.92,541.12,C
0HSiCLDz8l,541.33,542.41,B
0HSiCLDz8l,541.96,546.6,A
0HSiCLDz8l,543.59,566.8,C
0HSiCLDz8l,546.0,549.05,B
0HSiCLDz8l,567.14,568.11,B
0HSiCLDz8l,573.12,573.58,C
0HSiCLDz8l,575.49,575.84,C
0HSiCLDz8l,577.7,578.14,C
0HSiCLDz8l,584.44,585.74,C
0HSiCLDz8l,587.14,597.37,C
0HSiCLDz8l,589.29,591.42,D
0HSiCLDz8l,589.75,592.53,B
0HSiCLDz8l,590.69,590.9,A
0HSiCLDz8l,592.93,596.43,D
0HSiCLDz8l,598.39,599.57,B
0HSiCLDz8l,604.39,606.68,B
0HSiCLDz8l,608.33,609.49,B
0HSiCLDz8l,609.11,634.06,A
0HSiCLDz8l,635.41,641.6,A
0HSiCLDz8l,643.11,646.4,A
0HSiCLDz8l,647.91,648.22,A
0HSiCLDz8l,649.69,650.76,A
0HSiCLDz8l,652.35,656.51,A
0HSiCLDz8l,658.06,660.81,A
0HSiCLDz8l,663.93,666.32,B
0HSiCLDz8l,665.45,667.29,A
0HSiCLDz8l,671.54,693.5,A
0HSiCLDz8l,696.91,697.15,B
0HSiCLDz8l,697.12,728.41,D
0HSiCLDz8l,725.54,725.87,A
0HSiCLDz8l,726.23,726.94,B
0HSiCLDz8l,730.56,733.17,D
0HSiCLDz8l,735.58,769.78,B
0HSiCLDz8l,748.48,748.77,A
0HSiCLDz8l,769.89,783.26,B
0HSiCLDz8l,780.1,780.53,A
0HSiCLDz8l,783.96,785.81,D
0HSiCLDz8l,785.51,791.63,B
0HSiCLDz8l,787.09,787.55,A
0HSiCLDz8l,787.68,788.11,C
0HSiCLDz8l,788.13,789.3,D
0HSiCLDz8l,791.95,792.29,A
0HSiCLDz8l,792.93,797.25,D
0HSiCLDz8l,793.33,793.53,A
0HSiCLDz8l,797.35,803.0,B
0HSiCLDz8l,801.43,801.64,D
0HSiCLDz8l,801.47,811.99,A
0HSiCLDz8l,808.29,809.87,B
0HSiCLDz8l,811.66,815.09,B
0HSiCLDz8l,813.38,821.55,A
0HSiCLDz8l,823.32,824.65,A
0HSiCLDz8l,823.56,828.23,B
0HSiCLDz8l,829.46,829.75,A
0HSiCLDz8l,829.49,829.74,D
0HSiCLDz8l,833.36,840.08,B
0HSiCLDz8l,838.59,840.76,A
0HSiCLDz8l,838.7,858.41,C
0HSiCLDz8l,851.18,852.67,A
0HSiCLDz8l,856.5,858.65,A
0HSiCLDz8l,859.51,860.12,B
0HSiCLDz8l,866.25,882.28,A
0HSiCLDz8l,866.67,868.25,B
0HSiCLDz8l,870.39,870.64,D
0HSiCLDz8l,872.03,873.29,B
0HSiCLDz8l,884.06,885.52,A
0HSiCLDz8l,888.95,904.44,A
0HSiCLDz8l,904.63,906.39,B
0HSiCLDz8l,905.73,907.2,A
0HSiCLDz8l,906.05,906.31,C
0HSiCLDz8l,906.88,909.02,D
0HSiCLDz8l,909.2,910.02,C
0HSiCLDz8l,909.37,912.46,B
0HSiCLDz8l,910.48,910.68,A
0HSiCLDz8l,911.04,917.42,D
0HSiCLDz8l,911.68,912.93,A
0HSiCLDz8l,912.31,912.5,C
0HSiCLDz8l,917.7,918.17,C
0HSiCLDz8l,919.21,920.24,B
0HSiCLDz8l,919.52,921.68,D
0HSiCLDz8l,921.4,921.54,A
0HSiCLDz8l,921.97,923.5,B
0HSiCLDz8l,922.77,923.57,A
0HSiCLDz8l,925.88,930.38,A
0HSiCLDz8l,929.16,929.61,C
0HSiCLDz8l,932.5,936.88,A
0HSiCLDz8l,933.14,933.73,B
0HSiCLDz8l,936.89,937.3,C
0HSiCLDz8l,938.58,941.15,A
0HSiCLDz8l,942.33,946.48,A
0HSiCLDz8l,949.59,958.21,A
0HSiCLDz8l,959.72,969.74,A
0HSiCLDz8l,971.33,971.88,B
0HSiCLDz8l,973.41,974.65,A
0HSiCLDz8l,976.15,978.3,A
0HSiCLDz8l,978.32,980.84,D
0HSiCLDz8l,979.24,979.75,B
0HSiCLDz8l,979.73,981.24,C
0HSiCLDz8l,981.97,982.34,A
0HSiCLDz8l,983.94,984.34,B
YYbRxjx09z,39.18,48.75,A
YYbRxjx09z,40.04,40.52,D
YYbRxjx09z,41.21,41.74,B
YYbRxjx09z,41.52,41.66,C
YYbRxjx09z,49.83,70.81,A
YYbRxjx09z,72.05,72.84,A
YYbRxjx09z,74.04,83.74,A
YYbRxjx09z,84.91,86.36,A
YYbRxjx09z,87.7,91.9,A
YYbRxjx09z,93.83,94.05,C
YYbRxjx09z,94.07,94.39,A
YYbRxjx09z,94.58,94.83,D
YYbRxjx09z,95.28,96.99,C
YYbRxjx09z,97.09,100.56,D
YYbRxjx09z,97.15,98.62,A
YYbRxjx09z,103.69,105.13,A
YYbRxjx09z,110.29,111.66,D
YYbRxjx09z,114.52,115.61,D
YYbRxjx09z,114.8,115.34,A
YYbRxjx09z,121.94,141.14,D
YYbRxjx09z,124.38,125.21,A
YYbRxjx09z,143.0,195.33,D
YYbRxjx09z,164.87,165.07,A
YYbRxjx09z,165.29,165.55,B
YYbRxjx09z,200.35,226.87,D
YYbRxjx09z,228.31,228.61,A
YYbRxjx09z,228.82,234.08,D
YYbRxjx09z,234.69,235.84,B
YYbRxjx09z,236.4,276.07,D
YYbRxjx09z,240.45,241.75,B
YYbRxjx09z,243.23,244.89,A
YYbRxjx09z,245.43,246.79,B
YYbRxjx09z,258.48,259.32,B
YYbRxjx09z,276.6,281.12,A
YYbRxjx09z,278.27,278.54,D
YYbRxjx09z,281.92,287.9,A
YYbRxjx09z,288.44,300.58,D
YYbRxjx09z,289.23,289.73,A
YYbRxjx09z,292.91,293.32,A
YYbRxjx09z,302.16,304.34,A
YYbRxjx09z,303.92,309.42,C
YYbRxjx09z,305.49,305.92,A
YYbRxjx09z,311.07,315.4,B
YYbRxjx09z,315.01,315.4,C
YYbRxjx09z,316.2,319.02,A
YYbRxjx09z,318.32,318.94,C
YYbRxjx09z,322.31,322.69,A
YYbRxjx09z,325.35,325.71,C
YYbRxjx09z,331.7,335.21,C
YYbRxjx09z,336.72,340.16,C
YYbRxjx09z,340.05,340.78,A
YYbRxjx09z,341.18,341.58,C
YYbRxjx09z,348.4,348.56,C
YYbRxjx09z,354.59,417.76,C
YYbRxjx09z,419.63,472.14,C
YYbRxjx09z,451.5,452.23,B
YYbRxjx09z,476.6,526.4,C
YYbRxjx09z,527.05,592.84,C
YYbRxjx09z,593.52,605.96,C
YYbRxjx09z,608.05,609.3,C
YYbRxjx09z,610.74,612.87,A
YYbRxjx09z,611.78,625.82,B
YYbRxjx09z,625.89,626.42,A
YYbRxjx09z,627.05,629.13,B
YYbRxjx09z,630.77,637.17,B
YYbRxjx09z,639.21,646.81,B
YYbRxjx09z,644.12,644.9,A
YYbRxjx09z,649.28,697.02,B
YYbRxjx09z,667.65,667.97,D
YYbRxjx09z,681.05,681.48,A
YYbRxjx09z,686.01,686.38,A
YYbRxjx09z,697.98,714.77,B
YYbRxjx09z,716.08,763.74,B
YYbRxjx09z,762.24,762.54,C
YYbRxjx09z,764.48,790.03,B
YYbRxjx09z,791.86,836.29,B
YYbRxjx09z,837.91,848.88,B
YYbRxjx09z,849.33,863.12,A
YYbRxjx09z,863.34,883.99,B
YYbRxjx09z,869.96,870.33,A
YYbRxjx09z,878.42,879.78,A
YYbRxjx09z,883.97,890.11,C
YYbRxjx09z,884.45,884.75,D
YYbRxjx09z,888.88,895.33,A
YYbRxjx09z,894.8,900.8,B
YYbRxjx09z,895.22,895.45,D
YYbRxjx09z,896.53,896.77,A
YYbRxjx09z,896.63,896.78,D
YYbRxjx09z,898.13,899.39,D
YYbRxjx09z,900.85,904.75,D
YYbRxjx09z,902.97,903.25,B
YYbRxjx09z,905.48,907.05,B
YYbRxjx09z,907.83,908.43,D
YYbRxjx09z,909.56,909.92,B
YYbRxjx09z,910.95,911.61,D
YYbRxjx09z,913.43,916.46,D
YYbRxjx09z,917.44,918.03,B
YYbRxjx09z,917.52,930.27,A
YYbRxjx09z,919.49,920.84,B
YYbRxjx09z,922.0,924.26,D
YYbRxjx09z,922.42,923.35,C
YYbRxjx09z,930.45,937.72,B
YYbRxjx09z,934.0,934.52,D
YYbRxjx09z,939.09,941.86,D
YYbRxjx09z,940.31,948.38,B
YYbRxjx09z,941.46,944.88,A
YYbRxjx09z,950.13,952.3,B
YYbRxjx09z,950.38,952.23,A
YYbRxjx09z,952.55,952.75,C
YYbRxjx09z,952.82,953.61,D
YYbRxjx09z,953.92,956.62,B
YYbRxjx09z,955.52,956.56,A
YYbRxjx09z,957.17,957.45,D
YYbRxjx09z,958.01,959.39,A
YYbRxjx09z,959.81,961.22,D
YYbRxjx09z,962.34,970.19,B
YYbRxjx09z,970.16,974.09,D
YYbRxjx09z,975.8,979.74,B
YYbRxjx09z,977.46,978.7,D
YYbRxjx09z,980.94,985.14,B
YYbRxjx09z,985.57,994.82,A
YYbRxjx09z,989.33,990.05,C
YYbRxjx09z,989.46,991.66,D
YYbRxjx09z,989.83,992.49,B
YYbRxjx09z,991.97,992.43,C
YYbRxjx09z,994.13,997.0,D
YYbRxjx09z,998.08,1013.59,B
YYbRxjx09z,1011.58,1016.81,A
YYbRxjx09z,1014.92,1015.89,C
YYbRxjx09z,1015.1,1019.61,B
YYbRxjx09z,1015.46,1015.73,D
YYbRxjx09z,1018.22,1020.8,A
YYbRxjx09z,1026.51,1027.71,A
YYbRxjx09z,1032.97,1071.12,A
YYbRxjx09z,1064.47,1064.71,B
YYbRxjx09z,1070.21,1085.39,B
YYbRxjx09z,1083.73,1086.01,A
YYbRxjx09z,1086.48,1089.56,B
YYbRxjx09z,1086.53,1087.33,C
YYbRxjx09z,1089.04,1098.18,A
YYbRxjx09z,1097.51,1100.24,B
YYbRxjx09z,1101.4,1103.61,A
YYbRxjx09z,1101.96,1105.65,B
YYbRxjx09z,1104.96,1105.18,A
YYbRxjx09z,1107.02,1112.74,D
YYbRxjx09z,1109.61,1110.02,B
YYbRxjx09z,1111.94,1116.67,B
YYbRxjx09z,1117.74,1119.05,A
YYbRxjx09z,1117.78,1118.15,D
YYbRxjx09z,1117.86,1128.19,B
YYbRxjx09z,1126.82,1127.12,C
YYbRxjx09z,1128.18,1134.61,A
YYbRxjx09z,1130.95,1134.13,B
YYbRxjx09z,1131.88,1132.31,C
YYbRxjx09z,1134.8,1135.13,D
YYbRxjx09z,1136.9,1138.15,A
YYbRxjx09z,1139.75,1141.91,B
YYbRxjx09z,1144.59,1150.28,A
YYbRxjx09z,1148.42,1153.62,B
YYbRxjx09z,1148.64,1150.24,D
YYbRxjx09z,1150.82,1151.18,C
YYbRxjx09z,1151.6,1151.91,A
YYbRxjx09z,1152.9,1157.45,D
YYbRxjx09z,1156.26,1179.44,A
YYbRxjx09z,1178.72,1182.12,B
YYbRxjx09z,1184.39,1188.7,B
YYbRxjx09z,1187.57,1188.02,C
YYbRxjx09z,1189.35,1252.21,C
YYbRxjx09z,1200.94,1200.99,B
YYbRxjx09z,1241.67,1242.12,B
YYbRxjx09z,1251.33,1252.4,D
YYbRxjx09z,1253.61,1255.25,C
YYbRxjx09z,1253.88,1255.97,D
YYbRxjx09z,1254.01,1254.39,B
YYbRxjx09z,1256.55,1259.1,B
YYbRxjx09z,1258.12,1260.52,D
YYbRxjx09z,1260.5,1294.59,B
YYbRxjx09z,1261.77,1261.91,D
YYbRxjx09z,1274.81,1275.23,C
YYbRxjx09z,1288.64,1288.88,A
YYbRxjx09z,1292.28,1298.25,A
YYbRxjx09z,1297.86,1298.24,C
YYbRxjx09z,1300.52,1305.26,B
YYbRxjx09z,1303.43,1306.34,A
YYbRxjx09z,1307.12,1328.67,C
YYbRxjx09z,1307.15,1308.32,B
YYbRxjx09z,1307.33,1308.34,A
YYbRxjx09z,1325.02,1325.31,A
YYbRxjx09z,1327.02,1329.36,A
YYbRxjx09z,1327.34,1328.32,D
YYbRxjx09z,1330.35,1339.4,C
YYbRxjx09z,1334.72,1334.97,A
YYbRxjx09z,1340.1,1345.25,A
YYbRxjx09z,1344.22,1344.6,B
YYbRxjx09z,1346.68,1348.72,A
YYbRxjx09z,1346.78,1347.04,D
YYbRxjx09z,1347.3,1347.6,B
YYbRxjx09z,1348.69,1356.74,B
YYbRxjx09z,1348.92,1349.55,C
YYbRxjx09z,1353.66,1354.77,A
YYbRxjx09z,1355.19,1355.57,C
YYbRxjx09z,1355.94,1357.15,A
YYbRxjx09z,1359.01,1359.31,B
YYbRxjx09z,1366.31,1389.2,A
YYbRxjx09z,1392.42,1394.24,A
YYbRxjx09z,1395.38,1405.03,A
YYbRxjx09z,1405.17,1407.2,B
YYbRxjx09z,1408.14,1409.65,A
YYbRxjx09z,1409.04,1412.73,B
YYbRxjx09z,1412.22,1412.86,A
YYbRxjx09z,1412.34,1421.88,D
YYbRxjx09z,1415.72,1420.98,A
YYbRxjx09z,1421.89,1422.17,A
YYbRxjx09z,1424.02,1428.2,A
YYbRxjx09z,1428.9,1429.79,B
YYbRxjx09z,1432.36,1434.26,B
YYbRxjx09z,1436.27,1439.77,B
YYbRxjx09z,1441.67,1443.14,B
YYbRxjx09z,1444.44,1444.78,A
YYbRxjx09z,1444.51,1448.14,B
YYbRxjx09z,1450.53,1451.07,A
YYbRxjx09z,1451.8,1454.25,C
YYbRxjx09z,1452.64,1461.48,A
YYbRxjx09z,1459.7,1472.99,B
YYbRxjx09z,1462.67,1463.45,A
YYbRxjx09z,1469.57,1469.84,A
YYbRxjx09z,1472.58,1472.78,C
YYbRxjx09z,1474.07,1481.61,B
YYbRxjx09z,1480.2,1480.64,D
YYbRxjx09z,1483.27,1489.79,D
YYbRxjx09z,1486.28,1486.42,B
YYbRxjx09z,1486.3,1487.32,A
YYbRxjx09z,1488.26,1488.64,C
YYbRxjx09z,1489.67,1496.47,B
YYbRxjx09z,1494.58,1504.45,A
YYbRxjx09z,1499.17,1501.25,B
YYbRxjx09z,1506.98,1509.08,B
YYbRxjx09z,1507.33,1510.4,A
YYbRxjx09z,1509.11,1509.57,C
YYbRxjx09z,1509.57,1511.41,D
YYbRxjx09z,1510.7,1511.08,B
YYbRxjx09z,1513.49,1513.84,B
YYbRxjx09z,1518.07,1525.56,A
YYbRxjx09z,1524.05,1525.91,C
YYbRxjx09z,1524.63,1525.37,B
YYbRxjx09z,1526.27,1526.66,B
YYbRxjx09z,1528.28,1550.91,A
YYbRxjx09z,1552.02,1557.62,A
YYbRxjx09z,1554.9,1557.62,B
YYbRxjx09z,1556.79,1558.28,C
YYbRxjx09z,1558.89,1565.46,B
YYbRxjx09z,1558.92,1560.3,A
YYbRxjx09z,1562.1,1562.54,C
YYbRxjx09z,1564.55,1564.91,C
YYbRxjx09z,1565.64,1565.98,A
YYbRxjx09z,1567.43,1584.43,A
YYbRxjx09z,1571.75,1573.82,C
YYbRxjx09z,1572.62,1579.0,B
YYbRxjx09z,1586.19,1589.66,C
YYbRxjx09z,1586.9,1591.22,A
YYbRxjx09z,1589.62,1600.87,D
YYbRxjx09z,1592.98,1593.12,A
YYbRxjx09z,1596.32,1596.92,C
YYbRxjx09z,1597.16,1597.37,A
YYbRxjx09z,1598.42,1599.31,C
YYbRxjx09z,1598.43,1598.57,A
YYbRxjx09z,1601.31,1631.35,C
YYbRxjx09z,1632.77,1634.23,A
YYbRxjx09z,1635.39,1641.44,A
YYbRxjx09z,1642.45,1644.55,B
YYbRxjx09z,1644.68,1648.62,C
YYbRxjx09z,1645.4,1645.55,A
YYbRxjx09z,1647.9,1650.35,B
YYbRxjx09z,1648.77,1655.08,A
YYbRxjx09z,1653.75,1656.05,D
YYbRxjx09z,1656.48,1658.95,A
YYbRxjx09z,1658.62,1659.01,B
YYbRxjx09z,1659.65,1659.77,D
YYbRxjx09z,1662.83,1668.66,B
YYbRxjx09z,1665.92,1666.7,A
YYbRxjx09z,1670.36,1670.73,A
YYbRxjx09z,1673.06,1673.22,B
YYbRxjx09z,1673.22,1674.48,A
YYbRxjx09z,1676.71,1677.09,A
YYbRxjx09z,1697.02,1700.24,A
YYbRxjx09z,1701.93,1704.75,A
YYbRxjx09z,1707.39,1707.91,A
YYbRxjx09z,1709.6,1716.68,A
YYbRxjx09z,1718.12,1725.17,A
YYbRxjx09z,1726.75,1727.15,C
YYbRxjx09z,1727.17,1728.38,A
YYbRxjx09z,1727.8,1728.73,B
YYbRxjx09z,1728.54,1729.48,D
YYbRxjx09z,1730.14,1731.23,A
YYbRxjx09z,1730.88,1733.16,D
YYbRxjx09z,1733.86,1735.5,C
YYbRxjx09z,1736.23,1736.44,D
YYbRxjx09z,1736.77,1737.94,C
YYbRxjx09z,1736.94,1739.87,A
YYbRxjx09z,1739.06,1760.59,C
YYbRxjx09z,1761.28,1761.77,A
YYbRxjx09z,1761.65,1776.24,C
YYbRxjx09z,1775.69,1776.33,A
YYbRxjx09z,1786.84,1790.56,A
YYbRxjx09z,1791.98,1793.19,A
YYbRxjx09z,1794.92,1796.3,A
YYbRxjx09z,1796.77,1800.33,D
YYbRxjx09z,1799.8,1801.16,A
YYbRxjx09z,1801.52,1805.96,D
YYbRxjx09z,1807.3,1807.66,D
YYbRxjx09z,1807.83,1818.86,B
YYbRxjx09z,1820.52,1829.58,B
YYbRxjx09z,1831.22,1831.43,B
YYbRxjx09z,1832.96,1852.44,B
YYbRxjx09z,1854.32,1860.95,D
YYbRxjx09z,1854.66,1854.91,C
YYbRxjx09z,1860.26,1862.72,B
YYbRxjx09z,1862.5,1863.93,D
YYbRxjx09z,1864.19,1864.64,C
YYbRxjx09z,1864.61,1880.78,B
YYbRxjx09z,1874.84,1874.98,A
YYbRxjx09z,1875.32,1875.45,D
YYbRxjx09z,1880.34,1880.64,D
YYbRxjx09z,1880.84,1881.18,C
YYbRxjx09z,1882.95,1889.0,A
YYbRxjx09z,1890.35,1892.87,C
YYbRxjx09z,1891.7,1897.47,D
YYbRxjx09z,1892.26,1912.22,A
YYbRxjx09z,1897.02,1897.18,C
YYbRxjx09z,1901.19,1901.65,C
